dist,known,total,train_docs,unk
0,0.6461704422869471,0.19679199724042773,{'REN12'},0.055019852524106634
1,0.7748996716526815,0.6456536736805795,"{'SRR1', 'REN12'}",0.3305662614882894
2,0.7914357135094011,0.7067092100724388,"{'REN9', 'REN12', 'SRR1'}",0.3812108559498956
3,0.8052864363942712,0.7342186961021042,"{'WS1', 'REN9', 'REN12', 'SRR1'}",0.41285714285714287
4,0.8114120918735194,0.75,"{'REN18', 'WS1', 'SRR1', 'REN12', 'REN9'}",0.43402225755166934
5,0.8112297269554506,0.7504311831666092,"{'REN18', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN5'}",0.43096008629989213
6,0.8152251245045228,0.7565539841324594,"{'REN18', 'REN15', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN5'}",0.4280022766078543
7,0.8167298862048313,0.767247326664367,"{'REN18', 'REN15', 'REN5', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN4'}",0.45310519645120406
8,0.8102676350611879,0.7624180751983443,"{'REN18', 'REN15', 'DSR', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN5', 'REN4'}",0.4511326860841424
9,0.8113076311605724,0.7636253880648499,"{'REN15', 'REN18', 'DSR', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN11', 'REN5', 'REN4'}",0.45039164490861616
10,0.8569242540168325,0.8225250086236633,"{'REN15', 'REN18', 'DSR', 'St2', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN11', 'REN5', 'REN4'}",0.5070175438596491
11,0.8576604061397655,0.8236460848568472,"{'REN18', 'REN15', 'DSR', 'REN5', 'St2', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN4', 'REN11', 'REN19'}",0.5013550135501355
12,0.8569249833190353,0.8227837185236289,"{'REN15', 'REN18', 'DSR', 'REN5', 'St2', 'WS1', 'SRR1', 'REN12', 'REN9', 'REN4', 'REN11', 'REN7', 'REN19'}",0.4986425339366516
13,0.8582400910297743,0.8258882373232149,"{'REN15', 'REN18', 'DSR', 'REN5', 'St2', 'WS1', 'SRR1', 'REN14', 'REN12', 'REN11', 'REN9', 'REN4', 'REN7', 'REN19'}",0.5009523809523809
14,0.8631081719414265,0.8322697481890307,"{'REN18', 'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'SRR1', 'BS1', 'REN12', 'REN9', 'REN11', 'REN5', 'REN4', 'REN7', 'REN19'}",0.5093966369930761
15,0.8635336221510642,0.8333045877888927,"{'REN18', 'REN15', 'DSR', 'St2', 'BS1', 'SRR1', 'REN14', 'WS1', 'REN12', 'REN9', 'REN11', 'REN10', 'REN5', 'REN4', 'REN7', 'REN19'}",0.5051124744376279
16,0.8625494257202033,0.8323559848223525,"{'REN18', 'REN15', 'DSR', 'REN5', 'St2', 'WS1', 'REN14', 'BS1', 'SRR1', 'REN3', 'REN12', 'REN10', 'REN9', 'REN4', 'REN11', 'REN7', 'REN19'}",0.5030800821355236
17,0.8646058442168562,0.835288030355295,"{'REN18', 'REN15', 'DSR', 'REN5', 'St2', 'BS1', 'REN14', 'WS1', 'SRR1', 'REN8', 'REN12', 'REN3', 'REN10', 'REN9', 'REN4', 'REN11', 'REN7', 'REN19'}",0.5078698845750262
18,0.8665299655140274,0.8403759917212832,"{'St2', 'REN12', 'REN3', 'REN10', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN7', 'REN18', 'REN15', 'REN14', 'SRR1', 'REN9', 'REN5'}",0.5167243367935409
19,0.8697264719517849,0.8453777164539497,"{'St2', 'REN12', 'REN3', 'REN10', 'REN19', 'REN2', 'WS1', 'REN1', 'REN11', 'REN4', 'DSR', 'REN5', 'REN8', 'BS1', 'REN7', 'REN15', 'REN18', 'REN14', 'SRR1', 'REN9'}",0.5215782983970407
20,0.8690454124189064,0.8448602966540186,"{'St2', 'REN3', 'REN12', 'REN10', 'REN2', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN15', 'REN18', 'SRR1', 'REN14', 'REN9', 'REN5'}",0.5210918114143921
21,0.8720769017469268,0.8485684718868576,"{'St2', 'REN3', 'REN12', 'REN10', 'REN2', 'REN19', 'WS1', 'REN1', 'REN11', 'REN4', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN18', 'REN15', 'SRR1', 'REN14', 'REN9', 'REN5', 'SOS1'}",0.5212355212355212
