dist,known,total,train_docs,unk
0,0.6656028368794327,0.1490555707637558,{'REN12'},0.025525780189959293
1,0.7215880047708297,0.3523816041609636,"{'REN12', 'REN15'}",0.10454077547752488
2,0.7237108491127784,0.4893238434163701,"{'REN10', 'REN12', 'REN15'}",0.17264682220434432
3,0.7199762892708951,0.48857103750342185,"{'REN10', 'REN12', 'REN7', 'REN15'}",0.17257568398899142
4,0.7468134414831982,0.5961538461538461,"{'REN15', 'REN8', 'REN12', 'REN10', 'REN7'}",0.22955827067669174
5,0.75672613990371,0.617506159321106,"{'REN15', 'DSR', 'REN8', 'REN12', 'REN10', 'REN7'}",0.2505598407564071
6,0.768192048012003,0.6311251026553517,"{'REN15', 'DSR', 'REN8', 'REN12', 'REN10', 'REN11', 'REN7'}",0.2608915906788247
7,0.8033395176252319,0.7347385710375034,"{'REN15', 'DSR', 'REN8', 'REN12', 'REN10', 'REN1', 'REN11', 'REN7'}",0.3507900677200903
8,0.818196405648267,0.748768135778812,"{'REN15', 'DSR', 'SRR1', 'REN8', 'REN12', 'REN10', 'REN1', 'REN11', 'REN7'}",0.34590316573556795
9,0.8280650606107105,0.7862031207226937,"{'REN15', 'REN18', 'DSR', 'SRR1', 'REN12', 'REN8', 'REN10', 'REN1', 'REN11', 'REN7'}",0.4404309252217998
10,0.836996336996337,0.7959895975910211,"{'REN15', 'REN18', 'DSR', 'SRR1', 'REN8', 'REN12', 'REN10', 'SOS1', 'REN1', 'REN11', 'REN7'}",0.4396551724137931
11,0.8647737488762361,0.8262387079113058,"{'Ko', 'REN15', 'REN18', 'DSR', 'SRR1', 'REN8', 'REN12', 'REN10', 'SOS1', 'REN1', 'REN11', 'REN7'}",0.41930379746835444
12,0.8618111119419727,0.8240487270736381,"{'Ko', 'REN18', 'REN15', 'DSR', 'SRR1', 'REN8', 'REN12', 'REN10', 'SOS1', 'REN1', 'REN11', 'REN7', 'REN19'}",0.41646489104116224
13,0.8627012522361359,0.8269230769230769,"{'Ko', 'REN18', 'REN15', 'DSR', 'SRR1', 'REN7', 'REN12', 'REN8', 'REN10', 'BS1', 'REN1', 'REN11', 'SOS1', 'REN19'}",0.42558528428093645
14,0.8626983535722268,0.8271283876266082,"{'Ko', 'REN15', 'REN18', 'DSR', 'SOS1', 'WS1', 'SRR1', 'REN12', 'REN8', 'REN10', 'BS1', 'REN1', 'REN11', 'REN7', 'REN19'}",0.4255677039529016
15,0.863687067747453,0.8280180673419107,"{'Ko', 'REN18', 'REN15', 'DSR', 'SOS1', 'WS1', 'SRR1', 'REN8', 'REN12', 'REN11', 'REN10', 'BS1', 'REN1', 'REN4', 'REN7', 'REN19'}",0.41630901287553645
16,0.8626459433330854,0.8268546400218998,"{'Ko', 'REN15', 'REN18', 'DSR', 'SOS1', 'BS1', 'SRR1', 'WS1', 'REN8', 'REN12', 'REN11', 'REN10', 'REN5', 'REN1', 'REN4', 'REN7', 'REN19'}",0.41373390557939915
17,0.8613692113283282,0.8259649603065973,"{'Ko', 'REN15', 'REN18', 'DSR', 'SOS1', 'WS1', 'BS1', 'SRR1', 'REN8', 'REN12', 'REN11', 'REN10', 'REN5', 'REN6', 'REN1', 'REN4', 'REN7', 'REN19'}",0.41501294219154444
18,0.860603358597117,0.8252805912948261,"{'Ko', 'REN12', 'REN10', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN5', 'REN8', 'BS1', 'REN6', 'REN7', 'REN15', 'REN18', 'SRR1', 'REN9', 'SOS1'}",0.41334488734835356
19,0.8600936176536147,0.8248015329865863,"{'Ko', 'REN3', 'REN12', 'REN10', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN18', 'REN15', 'SRR1', 'REN9', 'REN5', 'SOS1'}",0.41283607979184733
20,0.8579064587973274,0.8224062414453873,"{'Ko', 'REN12', 'REN3', 'REN10', 'REN19', 'WS1', 'REN1', 'REN11', 'REN4', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN18', 'REN15', 'SRR1', 'REN14', 'REN9', 'REN5', 'SOS1'}",0.40367775831873903
21,0.8792425866380851,0.8658636736928552,"{'Ko', 'REN12', 'REN3', 'REN10', 'REN2', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN18', 'REN15', 'REN14', 'SRR1', 'REN9', 'REN5', 'SOS1'}",0.5623987034035657
