dist,known,total,train_docs,unk
0,0.7901960784313725,0.7185970636215334,{'REN2'},0.3640776699029126
1,0.7926711668273867,0.7218597063621534,"{'REN11', 'REN2'}",0.3333333333333333
2,0.8047169811320755,0.7487765089722676,"{'DSR', 'REN11', 'REN2'}",0.39156626506024095
3,0.8031569173630455,0.7536704730831973,"{'DSR', 'REN1', 'REN11', 'REN2'}",0.3959731543624161
4,0.7918593894542091,0.7430668841761827,"{'REN15', 'DSR', 'REN1', 'REN11', 'REN2'}",0.3793103448275862
5,0.788550323176362,0.7430668841761827,"{'REN15', 'REN18', 'DSR', 'REN1', 'REN11', 'REN2'}",0.3986013986013986
6,0.8161024702653248,0.7748776508972267,"{'REN15', 'REN18', 'DSR', 'SRR1', 'REN1', 'REN11', 'REN2'}",0.43609022556390975
7,0.8187613843351548,0.7789559543230016,"{'Ko', 'REN15', 'REN18', 'DSR', 'SRR1', 'REN1', 'REN11', 'REN2'}",0.4375
8,0.819672131147541,0.7797716150081566,"{'Ko', 'REN18', 'REN15', 'DSR', 'SRR1', 'REN1', 'REN11', 'REN7', 'REN2'}",0.4375
9,0.8174386920980926,0.7797716150081566,"{'Ko', 'REN15', 'REN18', 'DSR', 'SRR1', 'REN9', 'REN1', 'REN11', 'REN7', 'REN2'}",0.448
10,0.8201634877384196,0.7814029363784666,"{'Ko', 'REN15', 'REN18', 'DSR', 'SRR1', 'REN10', 'REN9', 'REN1', 'REN11', 'REN7', 'REN2'}",0.44
11,0.815622161671208,0.7781402936378466,"{'Ko', 'REN18', 'REN15', 'DSR', 'REN5', 'SRR1', 'REN10', 'REN9', 'REN1', 'REN11', 'REN7', 'REN2'}",0.448
12,0.8204895738893926,0.7814029363784666,"{'Ko', 'REN15', 'REN18', 'DSR', 'St2', 'SRR1', 'REN9', 'REN10', 'REN5', 'REN1', 'REN11', 'REN7', 'REN2'}",0.43089430894308944
13,0.8215579710144928,0.7814029363784666,"{'Ko', 'REN15', 'REN18', 'DSR', 'REN5', 'St2', 'SRR1', 'REN9', 'REN10', 'BS1', 'REN1', 'REN11', 'REN7', 'REN2'}",0.4180327868852459
14,0.8294223826714802,0.7903752039151712,"{'Ko', 'REN18', 'REN15', 'DSR', 'St2', 'BS1', 'SRR1', 'REN9', 'REN11', 'REN10', 'REN5', 'REN1', 'REN4', 'REN7', 'REN2'}",0.423728813559322
15,0.8285198555956679,0.7895595432300163,"{'Ko', 'REN15', 'REN18', 'DSR', 'St2', 'BS1', 'SRR1', 'REN9', 'REN11', 'REN10', 'REN19', 'REN5', 'REN1', 'REN4', 'REN7', 'REN2'}",0.423728813559322
16,0.8198757763975155,0.7911908646003263,"{'Ko', 'REN18', 'REN15', 'DSR', 'REN5', 'St2', 'REN2', 'SRR1', 'REN12', 'REN9', 'REN10', 'BS1', 'REN4', 'REN1', 'REN11', 'REN7', 'REN19'}",0.46464646464646464
17,0.8210806023029229,0.7936378466557912,"{'Ko', 'REN18', 'REN15', 'DSR', 'REN5', 'St2', 'REN2', 'SRR1', 'REN12', 'REN9', 'REN11', 'REN10', 'REN8', 'BS1', 'REN1', 'REN4', 'REN7', 'REN19'}",0.4742268041237113
18,0.8365724381625441,0.8148450244698205,"{'Ko', 'St2', 'REN12', 'REN10', 'REN2', 'REN19', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN7', 'REN18', 'REN15', 'SRR1', 'REN9', 'REN5', 'SOS1'}",0.5531914893617021
19,0.8350970017636684,0.8107667210440457,"{'Ko', 'St2', 'REN12', 'REN10', 'REN19', 'REN2', 'REN1', 'REN11', 'REN4', 'DSR', 'REN5', 'REN8', 'BS1', 'REN7', 'REN15', 'REN18', 'REN14', 'SRR1', 'REN9', 'SOS1'}",0.5108695652173914
20,0.8342151675485009,0.8099510603588908,"{'Ko', 'St2', 'REN12', 'REN10', 'REN19', 'REN2', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN18', 'REN15', 'SRR1', 'REN14', 'REN9', 'REN5', 'SOS1'}",0.5108695652173914
21,0.8350970017636684,0.8099510603588908,"{'Ko', 'St2', 'REN12', 'REN3', 'REN10', 'REN2', 'REN19', 'REN1', 'REN4', 'REN11', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN18', 'REN15', 'REN14', 'SRR1', 'REN9', 'REN5', 'SOS1'}",0.5
