dist,known,total,train_docs,unk
0,0.7913669064748201,0.6,{'REN1'},0.2290836653386454
1,0.797244094488189,0.6210169491525424,"{'DSR', 'REN1'}",0.23093681917211328
2,0.8135265700483092,0.6488135593220339,"{'DSR', 'REN1', 'REN15'}",0.26136363636363635
3,0.8234732824427481,0.672542372881356,"{'DSR', 'REN6', 'REN1', 'REN15'}",0.30210772833723654
4,0.8231939163498099,0.6779661016949152,"{'REN15', 'DSR', 'REN6', 'REN1', 'REN11'}",0.31678486997635935
5,0.8073654390934845,0.6650847457627118,"{'REN15', 'DSR', 'REN14', 'REN6', 'REN1', 'REN11'}",0.30288461538461536
6,0.8137164040778498,0.6752542372881356,"{'REN15', 'DSR', 'WS1', 'REN14', 'REN6', 'REN1', 'REN11'}",0.29797979797979796
7,0.869701726844584,0.8210169491525424,"{'REN15', 'DSR', 'WS1', 'REN14', 'REN6', 'REN1', 'REN11', 'REN19'}",0.5124378109452736
8,0.8686473807662236,0.8216949152542373,"{'REN15', 'DSR', 'WS1', 'REN14', 'REN10', 'REN6', 'REN1', 'REN11', 'REN19'}",0.5153061224489796
9,0.8698363211223694,0.8230508474576271,"{'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'REN10', 'REN6', 'REN1', 'REN11', 'REN19'}",0.5104166666666666
10,0.8731631863882444,0.8325423728813559,"{'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'REN11', 'REN10', 'REN6', 'REN1', 'REN4', 'REN19'}",0.5439560439560439
11,0.8739365815931941,0.8338983050847457,"{'REN6', 'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'REN3', 'REN10', 'REN4', 'REN1', 'REN11', 'REN19'}",0.5494505494505495
12,0.8735632183908046,0.8338983050847457,"{'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'REN3', 'REN11', 'REN10', 'BS1', 'REN6', 'REN1', 'REN4', 'REN19'}",0.5294117647058824
13,0.8767123287671232,0.8393220338983051,"{'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'REN2', 'REN3', 'REN11', 'REN10', 'BS1', 'REN6', 'REN1', 'REN4', 'REN19'}",0.5341614906832298
14,0.8799392097264438,0.8420338983050848,"{'REN15', 'DSR', 'St2', 'REN2', 'REN14', 'WS1', 'REN3', 'REN11', 'REN10', 'BS1', 'REN6', 'REN1', 'REN4', 'SOS1', 'REN19'}",0.5283018867924528
15,0.8866213151927438,0.8508474576271187,"{'Ko', 'REN15', 'REN4', 'DSR', 'St2', 'REN2', 'REN14', 'WS1', 'REN3', 'REN10', 'BS1', 'REN6', 'REN1', 'REN11', 'SOS1', 'REN19'}",0.5394736842105263
16,0.8859516616314199,0.8522033898305085,"{'Ko', 'REN15', 'REN4', 'DSR', 'St2', 'WS1', 'REN14', 'REN2', 'REN3', 'REN9', 'REN10', 'BS1', 'REN6', 'REN1', 'REN11', 'SOS1', 'REN19'}",0.5562913907284768
17,0.8852830188679245,0.8508474576271187,"{'Ko', 'REN15', 'DSR', 'St2', 'WS1', 'REN14', 'REN3', 'REN12', 'REN9', 'REN10', 'REN19', 'BS1', 'REN6', 'REN1', 'REN4', 'SOS1', 'REN11', 'REN2'}",0.5466666666666666
18,0.8875471698113208,0.8528813559322034,"{'Ko', 'St2', 'REN12', 'REN3', 'REN10', 'REN19', 'REN2', 'WS1', 'REN1', 'REN11', 'REN4', 'DSR', 'BS1', 'REN6', 'REN7', 'REN15', 'REN14', 'REN9', 'SOS1'}",0.5466666666666666
19,0.8867924528301887,0.8528813559322034,"{'Ko', 'St2', 'REN12', 'REN3', 'REN10', 'REN2', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN5', 'BS1', 'REN6', 'REN7', 'REN15', 'REN14', 'REN9', 'SOS1'}",0.5533333333333333
20,0.884789156626506,0.8528813559322034,"{'Ko', 'St2', 'REN3', 'REN12', 'REN10', 'REN2', 'REN19', 'WS1', 'REN1', 'REN4', 'REN11', 'DSR', 'REN5', 'REN8', 'BS1', 'REN6', 'REN7', 'REN15', 'REN14', 'REN9', 'SOS1'}",0.564625850340136
21,0.8841234010534236,0.8522033898305085,"{'Ko', 'St2', 'REN12', 'REN3', 'REN10', 'REN2', 'REN19', 'WS1', 'REN1', 'REN11', 'REN4', 'DSR', 'REN8', 'BS1', 'REN6', 'REN7', 'REN15', 'SRR1', 'REN14', 'REN9', 'REN5', 'SOS1'}",0.5616438356164384
