"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.127642, 1, 0.127642, augment_setvalued_targets='False', corenlp_train_params__arch__biwords__enable='False', corenlp_train_params__arch__lowercasewords__enable='False', corenlp_train_params__arch__order='2', corenlp_train_params__arch__prefix__multi='()', corenlp_train_params__arch__prefixsuffix__multi='()', corenlp_train_params__arch__suffix__multi='()', corenlp_train_params__arch__words='(-1, 1)', corenlp_train_params__curWordMinFeatureThreshold='2', corenlp_train_params__minFeatureThreshold='5', corenlp_train_params__rareWordMinFeatureThresh='10', corenlp_train_params__rareWordThresh='5', corenlp_train_params__sigmaSquared='0.5', corenlp_train_params__veryCommonWordThresh='250', filter_tags='('$',)'
0.748546, 2147483647.000000, 0.906894, 1, 0.158348, augment_setvalued_targets='False', corenlp_train_params__arch__biwords__enable='False', corenlp_train_params__arch__lowercasewords__enable='False', corenlp_train_params__arch__order='2', corenlp_train_params__arch__prefix__multi='()', corenlp_train_params__arch__prefixsuffix__multi='()', corenlp_train_params__arch__suffix__multi='()', corenlp_train_params__arch__words='(-1, 1)', corenlp_train_params__curWordMinFeatureThreshold='2', corenlp_train_params__minFeatureThreshold='5', corenlp_train_params__rareWordMinFeatureThresh='10', corenlp_train_params__rareWordThresh='5', corenlp_train_params__sigmaSquared='0.5', corenlp_train_params__veryCommonWordThresh='250', filter_tags='('$',)'
